,Tree ID,Species Name,DBH,Height,Crown Height,Crown Width,Canopy Cover,Tree Condition,Leaf Area,Leaf Biomass,Leaf Area Index,Basal Area,,Native to State
,,,(cm),(m),(m),(m),(m²),,(m²),(kg),,(m²),,
,13856,Populus nigra,46.00,20.00,6.00,2.00,3.10,FAIR,23.10,1.70,7.30,0.20,,
,13857,Populus nigra,41.00,18.00,5.40,1.00,0.80,FAIR,4.10,0.30,5.30,0.10,,
,13858,Robinia pseudoacacia,32.00,14.00,4.20,9.00,63.60,FAIR,167.00,9.00,2.60,0.10,,
,13859,Tilia x europaea,23.00,6.00,1.80,5.00,19.60,FAIR,50.30,2.30,2.60,0.00,,
,13860,Carpinus betulus,18.00,4.00,1.20,2.00,3.10,FAIR,9.20,0.60,2.90,0.00,,
,13861,Carpinus betulus,18.00,4.00,1.20,2.00,3.10,FAIR,7.10,0.40,2.30,0.00,,
,13862,Carpinus betulus,18.00,4.00,1.20,2.00,3.10,FAIR,8.70,0.50,2.80,0.00,,
,13863,Carpinus betulus,18.00,4.00,1.20,2.00,3.10,FAIR,9.20,0.60,2.90,0.00,,
,13864,Carpinus betulus,18.00,4.00,1.20,2.00,3.10,FAIR,7.10,0.40,2.30,0.00,,
,13865,Carpinus betulus,18.00,4.00,1.20,2.00,3.10,FAIR,8.10,0.50,2.60,0.00,,
,13866,Carpinus betulus,18.00,4.00,1.20,2.00,3.10,FAIR,7.10,0.40,2.30,0.00,,
,13867,Carpinus betulus,18.00,4.00,1.20,2.00,3.10,FAIR,9.20,0.60,2.90,0.00,,
,13868,Carpinus betulus,18.00,4.00,1.20,2.00,3.10,FAIR,9.20,0.60,2.90,0.00,,
,13869,Carpinus betulus,18.00,4.00,1.20,2.00,3.10,FAIR,7.60,0.50,2.40,0.00,,
,13870,Carpinus betulus,18.00,4.00,1.20,2.00,3.10,FAIR,9.20,0.60,2.90,0.00,,
,13871,Carpinus betulus,18.00,4.00,1.20,2.00,3.10,FAIR,7.10,0.40,2.30,0.00,,
,13872,Carpinus betulus,18.00,4.00,1.20,2.00,3.10,FAIR,8.10,0.50,2.60,0.00,,
,13873,Carpinus betulus,18.00,4.00,1.20,2.00,3.10,FAIR,9.20,0.60,2.90,0.00,,
,13874,Carpinus betulus,18.00,4.00,1.20,2.00,3.10,FAIR,7.10,0.40,2.30,0.00,,
,13877,Robinia pseudoacacia,25.00,14.00,4.20,4.00,12.60,FAIR,35.30,1.90,2.80,0.00,,
,13878,Robinia pseudoacacia,25.00,14.00,4.20,4.00,12.60,FAIR,31.20,1.70,2.50,0.00,,
,13879,Carpinus betulus,18.00,4.00,1.20,2.00,3.10,FAIR,7.10,0.40,2.30,0.00,,
,13880,Carpinus betulus,18.00,4.00,1.20,2.00,3.10,FAIR,9.20,0.60,2.90,0.00,,
,13881,Carpinus betulus,18.00,4.00,1.20,2.00,3.10,FAIR,8.70,0.50,2.80,0.00,,
,13882,Robinia pseudoacacia,36.00,14.00,4.20,4.00,12.60,FAIR,40.10,2.20,3.20,0.10,,
,13883,Carpinus betulus,18.00,4.00,1.20,2.00,3.10,FAIR,9.20,0.60,2.90,0.00,,
,13884,Carpinus betulus,18.00,4.00,1.20,2.00,3.10,FAIR,7.10,0.40,2.30,0.00,,
,13885,Carpinus betulus,18.00,4.00,1.20,2.00,3.10,FAIR,8.70,0.50,2.80,0.00,,
,13886,Carpinus betulus,18.00,4.00,1.20,2.00,3.10,FAIR,9.20,0.60,2.90,0.00,,
,13887,Acer campestre,18.00,4.00,1.20,2.00,3.10,FAIR,7.10,0.40,2.30,0.00,,
,13888,Carpinus betulus,18.00,4.00,1.20,2.00,3.10,FAIR,9.20,0.60,2.90,0.00,,
,13889,Carpinus betulus,18.00,4.00,1.20,2.00,3.10,FAIR,9.20,0.60,2.90,0.00,,
,13890,Carpinus betulus,18.00,4.00,1.20,2.00,3.10,FAIR,7.60,0.50,2.40,0.00,,
,13891,Carpinus betulus,18.00,4.00,1.20,2.00,3.10,FAIR,9.20,0.60,2.90,0.00,,
,13892,Carpinus betulus,18.00,4.00,1.20,2.00,3.10,FAIR,9.20,0.60,2.90,0.00,,
,13893,Carpinus betulus,18.00,4.00,1.20,2.00,3.10,FAIR,7.60,0.50,2.40,0.00,,
,13894,Carpinus betulus,18.00,4.00,1.20,2.00,3.10,FAIR,9.20,0.60,2.90,0.00,,
,13895,Carpinus betulus,18.00,4.00,1.20,2.00,3.10,FAIR,9.20,0.60,2.90,0.00,,
,13896,Carpinus betulus,18.00,4.00,1.20,2.00,3.10,FAIR,9.20,0.60,2.90,0.00,,
,13897,Carpinus betulus,18.00,4.00,1.20,2.00,3.10,FAIR,8.10,0.50,2.60,0.00,,
,13898,Carpinus betulus,18.00,4.00,1.20,2.00,3.10,FAIR,8.10,0.50,2.60,0.00,,
,13899,Carpinus betulus,18.00,4.00,1.20,2.00,3.10,FAIR,8.10,0.50,2.60,0.00,,
,13900,Carpinus betulus,18.00,4.00,1.20,2.00,3.10,FAIR,8.70,0.50,2.80,0.00,,
,13901,Carpinus betulus,18.00,4.00,1.20,2.00,3.10,FAIR,9.20,0.60,2.90,0.00,,
,13902,Carpinus betulus,18.00,4.00,1.20,2.00,3.10,FAIR,9.20,0.60,2.90,0.00,,
,13903,Carpinus betulus,18.00,4.00,1.20,2.00,3.10,FAIR,9.20,0.60,2.90,0.00,,
,13904,Carpinus betulus,18.00,4.00,1.20,2.00,3.10,FAIR,8.70,0.50,2.80,0.00,,
,13905,Fraxinus americana,17.00,4.00,1.20,4.00,12.60,FAIR,24.40,1.40,1.90,0.00,,
,13906,Fraxinus americana,17.00,4.00,1.20,4.00,12.60,FAIR,24.40,1.40,1.90,0.00,,
,13907,Sophora japonica,26.00,6.00,1.80,6.00,28.30,FAIR,47.30,5.40,1.70,0.10,,
,13908,Populus nigra,55.00,8.00,2.40,3.00,7.10,FAIR,18.80,1.40,2.70,0.20,,
,13909,Corylus colurna,20.00,5.00,1.50,3.00,7.10,FAIR,11.50,0.80,1.60,0.00,,
,13910,Corylus colurna,20.00,5.00,1.50,3.00,7.10,FAIR,14.90,1.00,2.10,0.00,,
,13911,Corylus colurna,20.00,5.00,1.50,3.00,7.10,FAIR,14.90,1.00,2.10,0.00,,
,13912,Corylus colurna,20.00,5.00,1.50,3.00,7.10,FAIR,14.90,1.00,2.10,0.00,,
,13913,Corylus colurna,20.00,5.00,1.50,3.00,7.10,FAIR,14.90,1.00,2.10,0.00,,
,13914,Corylus colurna,20.00,5.00,1.50,3.00,7.10,FAIR,14.10,1.00,2.00,0.00,,
,13915,Corylus colurna,20.00,5.00,1.50,3.00,7.10,FAIR,14.10,1.00,2.00,0.00,,
,13916,Juglans nigra,20.00,5.00,1.50,3.00,7.10,FAIR,12.90,1.00,1.80,0.00,,
,13917,Corylus colurna,20.00,5.00,1.50,3.00,7.10,FAIR,14.10,1.00,2.00,0.00,,
,13918,Corylus colurna,20.00,5.00,1.50,3.00,7.10,FAIR,14.90,1.00,2.10,0.00,,
,13919,Corylus colurna,20.00,5.00,1.50,3.00,7.10,FAIR,13.20,0.90,1.90,0.00,,
,13920,Ulmus glabra,31.00,6.00,1.80,7.00,38.50,FAIR,71.50,4.90,1.90,0.10,,
,13921,Morus alba,21.00,6.00,1.80,7.00,38.50,FAIR,81.70,6.00,2.10,0.00,,
,13922,Fraxinus americana,17.00,4.00,1.20,4.00,12.60,FAIR,18.80,1.10,1.50,0.00,,
,13923,Fraxinus americana,17.00,4.00,1.20,4.00,12.60,FAIR,20.20,1.10,1.60,0.00,,
,13924,Quercus ilex,12.00,4.00,1.20,2.00,3.10,FAIR,4.90,0.50,1.60,0.00,,
,13925,Populus alba,85.00,13.00,3.90,8.00,50.30,FAIR,210.60,18.30,4.20,0.60,,
,13926,Tilia x europaea,12.00,4.00,1.20,2.00,3.10,FAIR,7.10,0.30,2.30,0.00,,
,13927,Davidia involucrata,12.00,4.00,1.20,2.00,3.10,FAIR,4.40,0.20,1.40,0.00,,
,13928,Populus alba,85.00,13.00,3.90,8.00,50.30,FAIR,237.90,20.70,4.70,0.60,,
,13929,Quercus ilex,12.00,4.00,1.20,2.00,3.10,FAIR,4.90,0.50,1.60,0.00,,
,13930,Ginkgo biloba,12.00,4.00,1.20,2.00,3.10,FAIR,4.50,0.40,1.40,0.00,,
,13931,Ginkgo biloba,12.00,4.00,1.20,2.00,3.10,FAIR,4.20,0.40,1.30,0.00,,
,13932,Prunus avium,12.00,4.00,1.20,2.00,3.10,FAIR,3.80,0.30,1.20,0.00,,
,13933,Acer platanoides,12.00,4.00,1.20,2.00,3.10,FAIR,5.70,0.30,1.80,0.00,,
,13934,Fraxinus excelsior,12.00,4.00,1.20,2.00,3.10,FAIR,6.10,0.70,2.00,0.00,,
,13935,Fraxinus excelsior,12.00,4.00,1.20,2.00,3.10,FAIR,6.90,0.70,2.20,0.00,,
,13936,Acer platanoides,12.00,4.00,1.20,2.00,3.10,FAIR,5.30,0.30,1.70,0.00,,
,13937,Tilia x europaea,12.00,4.00,1.20,2.00,3.10,FAIR,6.70,0.30,2.10,0.00,,
,13938,Prunus,12.00,4.00,1.20,2.00,3.10,FAIR,5.90,0.50,1.90,0.00,,
,13939,Davidia involucrata,12.00,4.00,1.20,2.00,3.10,FAIR,4.40,0.20,1.40,0.00,,
,13940,Ostrya carpinifolia,21.00,5.00,1.50,3.00,7.10,FAIR,11.70,0.80,1.70,0.00,,
,13941,Acer campestre,30.00,4.00,1.20,6.00,28.30,FAIR,55.60,3.10,2.00,0.10,,
,13942,Acer campestre,27.00,4.00,1.20,6.00,28.30,FAIR,53.60,3.00,1.90,0.10,,
,13943,Acer campestre,27.00,4.00,1.20,6.00,28.30,FAIR,64.70,3.60,2.30,0.10,,
,13944,Tilia x europaea,24.00,6.00,1.80,2.00,3.10,FAIR,10.50,0.50,3.30,0.00,,
,13945,Tilia x europaea,21.00,6.00,1.80,2.00,3.10,FAIR,10.00,0.50,3.20,0.00,,
,13946,Parrotia persica,21.00,6.00,1.80,2.00,3.10,FAIR,7.80,0.40,2.50,0.00,,
,13947,Parrotia persica,21.00,6.00,1.80,2.00,3.10,FAIR,6.80,0.40,2.20,0.00,,
,13948,Ostrya carpinifolia,26.00,5.00,1.50,6.00,28.30,FAIR,70.70,4.60,2.50,0.10,,
,13949,Ostrya carpinifolia,21.00,5.00,1.50,6.00,28.30,FAIR,61.80,4.00,2.20,0.00,,
,13950,Ostrya carpinifolia,32.00,5.00,1.50,6.00,28.30,FAIR,58.50,3.80,2.10,0.10,,
,13951,Betula,21.00,4.00,1.20,2.00,3.10,FAIR,7.10,0.40,2.30,0.00,,
,13952,Betula pendula,25.00,4.00,1.20,2.00,3.10,FAIR,7.20,0.40,2.30,0.00,,
,13953,Betula pendula,29.00,4.00,1.20,2.00,3.10,FAIR,7.60,0.50,2.40,0.10,,
,13954,Fraxinus excelsior,40.00,6.00,1.80,7.00,38.50,FAIR,104.60,11.10,2.70,0.10,,
,13955,Fraxinus excelsior,40.00,6.00,1.80,7.00,38.50,FAIR,135.80,14.50,3.50,0.10,,
,13956,Fraxinus excelsior,40.00,6.00,1.80,7.00,38.50,FAIR,112.40,12.00,2.90,0.10,,
,13957,Betula pendula,35.00,6.00,1.80,3.00,7.10,FAIR,16.70,1.00,2.40,0.10,,
,13958,Betula pendula,42.00,6.00,1.80,3.00,7.10,FAIR,16.80,1.00,2.40,0.10,,
,13959,Populus alba,72.00,15.00,4.50,7.00,38.50,FAIR,170.90,14.90,4.40,0.40,,
,13960,Betula pendula,24.00,6.00,1.80,3.00,7.10,FAIR,12.10,0.70,1.70,0.00,,
,13961,Betula pendula,24.00,6.00,1.80,3.00,7.10,FAIR,14.60,0.90,2.10,0.00,,
,13962,Acer campestre,24.00,6.00,1.80,3.00,7.10,FAIR,14.30,0.80,2.00,0.00,,
,13963,Acer campestre,24.00,6.00,1.80,3.00,7.10,FAIR,16.10,0.90,2.30,0.00,,
,13964,Acer campestre,24.00,6.00,1.80,3.00,7.10,FAIR,16.10,0.90,2.30,0.00,,
,13965,Prunus avium,25.00,6.00,1.80,4.00,12.60,FAIR,22.50,1.70,1.80,0.00,,
,13966,Aesculus hippocastanum,41.00,6.00,1.80,5.00,19.60,FAIR,63.90,4.50,3.30,0.10,,
,13967,Tilia x europaea,33.00,6.00,1.80,5.00,19.60,FAIR,47.30,2.20,2.40,0.10,,
,13968,Picea abies,24.00,5.00,1.50,1.00,0.80,FAIR,4.60,0.80,5.90,0.00,,
,13969,Albizia julibrissin,32.00,6.00,1.80,7.00,38.50,FAIR,99.90,4.30,2.60,0.10,,
,13970,Ostrya carpinifolia,24.00,6.00,1.80,7.00,38.50,FAIR,106.00,6.90,2.80,0.00,,
,13971,Sophora japonica,42.00,6.00,1.80,7.00,38.50,FAIR,63.60,7.20,1.70,0.10,,
,13972,Sophora japonica,42.00,6.00,1.80,7.00,38.50,FAIR,68.30,7.80,1.80,0.10,,
,13973,Sophora japonica,42.00,6.00,1.80,7.00,38.50,FAIR,73.10,8.30,1.90,0.10,,
,13974,Acer campestre,24.00,6.00,1.80,3.00,7.10,FAIR,14.30,0.80,2.00,0.00,,
,13975,Acer campestre,24.00,6.00,1.80,3.00,7.10,FAIR,12.40,0.70,1.80,0.00,,
,13976,Acer campestre,24.00,6.00,1.80,3.00,7.10,FAIR,12.40,0.70,1.80,0.00,,
,13977,Acer campestre,24.00,6.00,1.80,3.00,7.10,FAIR,15.20,0.90,2.20,0.00,,
,13978,Acer campestre,6.00,3.00,0.90,1.00,0.80,FAIR,1.90,0.10,2.40,0.00,,
,13979,Liriodendron tulipifera,19.00,6.00,1.80,3.00,7.10,FAIR,12.90,0.80,1.80,0.00,,
,13980,Fraxinus americana,14.00,3.00,0.90,3.00,7.10,FAIR,15.80,0.90,2.20,0.00,,
,13981,Pinus nigra,34.00,6.00,1.80,3.00,7.10,FAIR,15.30,1.50,2.20,0.10,,
,13982,Pinus nigra,70.00,8.00,2.40,6.00,28.30,FAIR,118.50,11.40,4.20,0.40,,
,13983,Pinus nigra,27.00,6.00,1.80,3.00,7.10,FAIR,14.10,1.40,2.00,0.10,,
,13984,Pinus nigra,33.00,6.00,1.80,3.00,7.10,FAIR,19.60,1.90,2.80,0.10,,
,13985,Pinus nigra,42.00,6.00,1.80,3.00,7.10,FAIR,21.40,2.10,3.00,0.10,,
,13986,Pinus nigra,42.00,7.00,2.10,4.00,12.60,FAIR,38.40,3.70,3.10,0.10,,
,13987,Pinus nigra,36.00,7.00,2.10,4.00,12.60,FAIR,36.40,3.50,2.90,0.10,,
,13988,Pinus nigra,32.00,8.00,2.40,4.00,12.60,FAIR,34.90,3.40,2.80,0.10,,
,13989,Cedrus deodara,57.00,16.00,4.80,6.00,28.30,FAIR,116.90,27.40,4.10,0.30,,
,13990,Cedrus deodara,35.00,14.00,4.20,5.00,19.60,FAIR,61.50,14.40,3.10,0.10,,
,13991,Cedrus deodara,49.00,16.00,4.80,8.00,50.30,FAIR,165.10,38.70,3.30,0.20,,
,13992,Pinus nigra,32.00,8.00,2.40,4.00,12.60,FAIR,30.70,3.00,2.40,0.10,,
,13993,Pinus nigra,28.00,8.00,2.40,4.00,12.60,FAIR,31.30,3.00,2.50,0.10,,
,13994,Pinus nigra,43.00,8.00,2.40,4.00,12.60,FAIR,36.40,3.50,2.90,0.10,,
,13995,Pinus nigra,50.00,8.00,2.40,4.00,12.60,FAIR,33.40,3.20,2.70,0.20,,
,13996,Pinus nigra,40.00,8.00,2.40,4.00,12.60,FAIR,40.10,3.90,3.20,0.10,,
,13997,Pinus nigra,26.00,6.00,1.80,3.00,7.10,FAIR,13.90,1.30,2.00,0.10,,
,13998,Celtis australis,38.00,6.00,1.80,8.00,50.30,FAIR,132.60,7.80,2.60,0.10,,
,13999,Fraxinus americana,14.00,3.00,0.90,3.00,7.10,FAIR,12.10,0.70,1.70,0.00,,
,14000,Cupressus sempervirens,28.00,7.00,2.10,2.00,3.10,FAIR,10.40,2.40,3.30,0.10,,
,14001,Cupressus sempervirens,28.00,7.00,2.10,2.00,3.10,FAIR,10.40,2.40,3.30,0.10,,
,14002,Cupressus sempervirens,28.00,7.00,2.10,2.00,3.10,FAIR,10.40,2.40,3.30,0.10,,
,14003,Quercus rubra,28.00,6.00,1.80,5.00,19.60,FAIR,42.10,3.40,2.10,0.10,,
,14004,Fraxinus americana,14.00,3.00,0.90,3.00,7.10,FAIR,15.80,0.90,2.20,0.00,,
,14005,Fraxinus americana,14.00,3.00,0.90,3.00,7.10,FAIR,13.00,0.70,1.80,0.00,,
,14006,Fraxinus americana,25.00,3.00,0.90,3.00,7.10,FAIR,19.30,1.10,2.70,0.00,,
,14007,Tamarix gallica,25.00,3.00,0.90,3.00,7.10,FAIR,11.70,1.00,1.70,0.00,,
,14008,Fraxinus americana,25.00,3.00,0.90,3.00,7.10,FAIR,14.90,0.80,2.10,0.00,,
,14009,Pyrus communis,25.00,3.00,0.90,3.00,7.10,FAIR,12.90,1.00,1.80,0.00,,
,14010,Celtis australis,35.00,4.00,1.20,8.00,50.30,FAIR,145.90,8.60,2.90,0.10,,
,14011,Abies alba,32.00,7.00,2.10,2.00,3.10,FAIR,9.40,1.30,3.00,0.10,,
,14012,Abies alba,32.00,7.00,2.10,2.00,3.10,FAIR,8.20,1.20,2.60,0.10,,
,14013,Abies alba,30.00,7.00,2.10,2.00,3.10,FAIR,9.70,1.40,3.10,0.10,,
,14014,Pinus nigra,40.00,8.00,2.40,6.00,28.30,FAIR,74.90,7.20,2.60,0.10,,
,14015,Pinus nigra,40.00,8.00,2.40,6.00,28.30,FAIR,74.90,7.20,2.60,0.10,,
,14016,Pinus nigra,40.00,8.00,2.40,6.00,28.30,FAIR,86.10,8.30,3.00,0.10,,
,14017,Pyrus communis,25.00,3.00,0.90,3.00,7.10,FAIR,10.70,0.80,1.50,0.00,,
,14018,Pyrus communis,25.00,6.00,1.80,3.00,7.10,FAIR,12.40,0.90,1.80,0.00,,
,14019,Pyrus communis,25.00,6.00,1.80,3.00,7.10,FAIR,11.00,0.80,1.60,0.00,,
,14020,Pyrus communis,25.00,6.00,1.80,3.00,7.10,FAIR,10.30,0.80,1.50,0.00,,
,14021,Pyrus communis,6.00,3.00,0.90,1.00,0.80,FAIR,1.60,0.10,2.00,0.00,,
,14022,Liriodendron tulipifera,25.00,6.00,1.80,3.00,7.10,FAIR,17.20,1.00,2.40,0.00,,
,14023,Pyrus communis,28.00,6.00,1.80,3.00,7.10,FAIR,12.90,1.00,1.80,0.10,,
,14024,Prunus avium,28.00,4.00,1.20,2.00,3.10,FAIR,6.30,0.50,2.00,0.10,,
,14025,Acer pseudoplatanus,32.00,4.00,1.20,2.00,3.10,FAIR,8.70,0.60,2.80,0.10,,
,14026,Acer platanoides,32.00,5.00,1.50,4.00,12.60,FAIR,31.90,1.70,2.50,0.10,,
,14027,Prunus avium,28.00,4.00,1.20,2.00,3.10,FAIR,5.20,0.40,1.60,0.10,,
,14028,Prunus avium,28.00,4.00,1.20,2.00,3.10,FAIR,6.70,0.50,2.10,0.10,,
,14029,Acer platanoides,28.00,5.00,1.50,4.00,12.60,FAIR,28.60,1.50,2.30,0.10,,
,14030,Acer platanoides,28.00,5.00,1.50,4.00,12.60,FAIR,26.90,1.50,2.10,0.10,,
,14031,Acer platanoides,28.00,5.00,1.50,4.00,12.60,FAIR,30.40,1.60,2.40,0.10,,
,14032,Prunus avium,28.00,4.00,1.20,2.00,3.10,FAIR,5.90,0.50,1.90,0.10,,
,14033,Acer pseudoplatanus,27.00,4.00,1.20,2.00,3.10,FAIR,7.20,0.50,2.30,0.10,,
,14034,Tilia x europaea,27.00,4.00,1.20,2.00,3.10,FAIR,8.40,0.40,2.70,0.10,,
,14035,Prunus avium,28.00,4.00,1.20,2.00,3.10,FAIR,6.70,0.50,2.10,0.10,,
,14036,Tilia x europaea,27.00,5.00,1.50,4.00,12.60,FAIR,31.00,1.40,2.50,0.10,,
,14037,Tilia x europaea,27.00,5.00,1.50,4.00,12.60,FAIR,31.00,1.40,2.50,0.10,,
,14038,Tilia x europaea,27.00,5.00,1.50,4.00,12.60,FAIR,29.20,1.40,2.30,0.10,,
,14039,Populus nigra,60.00,13.00,3.90,6.00,28.30,FAIR,105.60,7.60,3.70,0.30,,
,14040,Tilia x europaea,27.00,5.00,1.50,4.00,12.60,FAIR,27.40,1.30,2.20,0.10,,
,14041,Tilia x europaea,27.00,5.00,1.50,4.00,12.60,FAIR,29.20,1.40,2.30,0.10,,
,14042,Fraxinus angustifolia,21.00,5.00,1.50,3.00,7.10,FAIR,17.80,1.30,2.50,0.00,,
,14043,Cupressus sempervirens,30.00,14.00,4.20,2.00,3.10,FAIR,16.90,4.00,5.40,0.10,,
,14044,Cupressus sempervirens,12.00,3.00,0.90,1.00,0.80,FAIR,2.10,0.50,2.60,0.00,,
,14045,Fraxinus excelsior,10.00,3.00,0.90,2.00,3.10,FAIR,6.20,0.70,2.00,0.00,,
,14046,Fraxinus excelsior,10.00,3.00,0.90,2.00,3.10,FAIR,6.20,0.70,2.00,0.00,,
,14047,Fraxinus excelsior,10.00,3.00,0.90,2.00,3.10,FAIR,6.20,0.70,2.00,0.00,,
,14048,Fraxinus excelsior,10.00,3.00,0.90,2.00,3.10,FAIR,5.80,0.60,1.90,0.00,,
,14049,Fraxinus excelsior,10.00,3.00,0.90,2.00,3.10,FAIR,5.10,0.50,1.60,0.00,,
,14050,Pinus nigra,44.00,10.00,3.00,6.00,28.30,FAIR,97.70,9.40,3.50,0.20,,
,14051,Betula pendula,14.00,5.00,1.50,5.00,19.60,FAIR,24.20,1.40,1.20,0.00,,
,14052,Tilia x europaea,20.00,5.00,1.50,5.00,19.60,FAIR,45.40,2.10,2.30,0.00,,
,14053,Robinia pseudoacacia,40.00,12.00,3.60,5.00,19.60,FAIR,53.90,2.90,2.70,0.10,,
,14054,Albizia julibrissin,60.00,9.00,2.70,12.00,113.10,FAIR,335.80,14.60,3.00,0.30,,
,14055,Ailanthus altissima,60.00,9.00,2.70,12.00,113.10,FAIR,467.90,33.90,4.10,0.30,,
,14056,Fraxinus excelsior,52.00,9.00,2.70,12.00,113.10,FAIR,401.30,42.70,3.50,0.20,,
,14057,Ulmus glabra,60.00,9.00,2.70,12.00,113.10,FAIR,363.00,24.70,3.20,0.30,,
,14058,Ulmus glabra,54.00,9.00,2.70,12.00,113.10,FAIR,349.70,23.80,3.10,0.20,,
,14059,Populus nigra,67.00,17.00,5.10,6.00,28.30,FAIR,140.30,10.10,5.00,0.40,,
,14060,Tilia cordata,25.00,7.00,2.10,5.00,19.60,FAIR,51.70,3.90,2.60,0.00,,
,14061,Tilia cordata,30.00,7.00,2.10,5.00,19.60,FAIR,58.50,4.40,3.00,0.10,,
,14062,Taxodium distichum,58.00,17.00,5.10,10.00,78.50,FAIR,350.80,19.80,4.50,0.30,,
,14063,Taxodium distichum,55.00,17.00,5.10,8.00,50.30,FAIR,247.70,14.00,4.90,0.20,,
,14064,Taxodium distichum,42.00,17.00,5.10,6.00,28.30,FAIR,97.70,5.50,3.50,0.10,,
,14065,Taxodium distichum,45.00,17.00,5.10,7.00,38.50,FAIR,136.50,7.70,3.50,0.20,,
,14066,Fraxinus excelsior,29.00,6.00,1.80,8.00,50.30,FAIR,170.50,18.10,3.40,0.10,,
,14067,Tilia cordata,30.00,7.00,2.10,5.00,19.60,FAIR,45.00,3.40,2.30,0.10,,
,14068,Acer saccharinum,25.00,13.00,3.90,6.00,28.30,FAIR,78.60,4.10,2.80,0.00,,
,14069,Acer saccharinum,25.00,13.00,3.90,6.00,28.30,FAIR,78.60,4.10,2.80,0.00,,
,14070,Acer saccharinum,19.00,13.00,3.90,6.00,28.30,FAIR,76.30,4.00,2.70,0.00,,
,14071,Acer saccharinum,19.00,13.00,3.90,6.00,28.30,FAIR,71.40,3.80,2.50,0.00,,
,14072,Acer saccharinum,40.00,17.00,5.10,14.00,153.90,FAIR,440.20,23.20,2.90,0.10,,
,14073,Acer saccharinum,18.00,13.00,3.90,5.00,19.60,FAIR,47.70,2.50,2.40,0.00,,
,14074,Acer saccharinum,18.00,13.00,3.90,5.00,19.60,FAIR,57.60,3.00,2.90,0.00,,
,14075,Acer saccharinum,21.00,13.00,3.90,5.00,19.60,FAIR,57.30,3.00,2.90,0.00,,
,14076,Acer campestre,22.00,11.00,3.30,5.00,19.60,FAIR,52.70,3.00,2.70,0.00,,
,14077,Acer campestre,22.00,11.00,3.30,5.00,19.60,FAIR,49.50,2.80,2.50,0.00,,
,14078,Acer campestre,22.00,11.00,3.30,5.00,19.60,FAIR,46.30,2.60,2.40,0.00,,
,14079,Acer campestre,22.00,11.00,3.30,5.00,19.60,FAIR,55.90,3.10,2.80,0.00,,
,14080,Acer campestre,22.00,11.00,3.30,5.00,19.60,FAIR,55.90,3.10,2.80,0.00,,
,14081,Acer campestre,22.00,11.00,3.30,5.00,19.60,FAIR,55.90,3.10,2.80,0.00,,
,14082,Acer campestre,22.00,11.00,3.30,5.00,19.60,FAIR,46.30,2.60,2.40,0.00,,
,14083,Acer pseudoplatanus,22.00,11.00,3.30,5.00,19.60,FAIR,49.50,3.50,2.50,0.00,,
,14084,Acer pseudoplatanus,22.00,11.00,3.30,5.00,19.60,FAIR,43.10,3.00,2.20,0.00,,
,14085,Acer campestre,22.00,11.00,3.30,5.00,19.60,FAIR,49.50,2.80,2.50,0.00,,
,14086,Acer pseudoplatanus,22.00,11.00,3.30,5.00,19.60,FAIR,55.90,3.90,2.80,0.00,,
,14087,Acer pseudoplatanus,22.00,9.00,2.70,4.00,12.60,FAIR,28.10,2.00,2.20,0.00,,
,14088,Acer pseudoplatanus,22.00,9.00,2.70,4.00,12.60,FAIR,24.50,1.70,1.90,0.00,,
,14089,Acer pseudoplatanus,8.00,9.00,2.70,1.00,0.80,FAIR,3.50,0.20,4.50,0.00,,
,14090,Acer pseudoplatanus,12.00,9.00,2.70,2.00,3.10,FAIR,8.90,0.60,2.80,0.00,,
,14091,Acer pseudoplatanus,22.00,9.00,2.70,4.00,12.60,FAIR,29.90,2.10,2.40,0.00,,
,14092,Acer campestre,22.00,11.00,3.30,5.00,19.60,FAIR,55.90,3.10,2.80,0.00,,
,14093,Acer campestre,22.00,11.00,3.30,5.00,19.60,FAIR,55.90,3.10,2.80,0.00,,
,14094,Acer campestre,22.00,11.00,3.30,5.00,19.60,FAIR,55.90,3.10,2.80,0.00,,
,14095,Acer campestre,8.00,11.00,3.30,1.00,0.80,FAIR,3.30,0.20,4.20,0.00,,
,14096,Acer campestre,22.00,11.00,3.30,5.00,19.60,FAIR,55.90,3.10,2.80,0.00,,
,14097,Acer pseudoplatanus,12.00,9.00,2.70,2.00,3.10,FAIR,7.40,0.50,2.30,0.00,,
,14098,Acer negundo,33.00,9.00,2.70,6.00,28.30,FAIR,85.20,7.80,3.00,0.10,,
,14099,Acer campestre,12.00,11.00,3.30,2.00,3.10,FAIR,10.30,0.60,3.30,0.00,,
,14100,Acer pseudoplatanus,22.00,11.00,3.30,4.00,12.60,FAIR,35.80,2.50,2.90,0.00,,
,14101,Acer saccharinum,35.00,14.00,4.20,6.00,28.30,FAIR,112.10,5.90,4.00,0.10,,
,14102,Acer saccharinum,35.00,14.00,4.20,6.00,28.30,FAIR,112.10,5.90,4.00,0.10,,
,14103,Acer saccharinum,20.00,14.00,4.20,2.00,3.10,FAIR,14.50,0.80,4.60,0.00,,
,14104,Acer saccharinum,45.00,14.00,4.20,6.00,28.30,FAIR,115.50,6.10,4.10,0.20,,
,14105,Acer saccharinum,21.00,3.00,0.90,2.00,3.10,FAIR,5.40,0.30,1.70,0.00,,
,14106,Acer saccharinum,35.00,14.00,4.20,6.00,28.30,FAIR,112.10,5.90,4.00,0.10,,
