TreeID,SpeciesName,DBH,ReplacementValue,CarbonStorage,GrossCarbonSequestration,AvoidedRunoff,PollutionRemoval,TotalAnnualBenefits
9500,Acer,60,5721.13,2433,28.9,0.2,162.4,5.87
9501,Platanus x hispanica,11,483.19,25.4,1.7,0,21.8,0.44
9502,Acer,40,2711.64,972.4,17.2,0.2,142.5,3.83
9503,Acer,70,7677.3,3433.4,25.8,0.7,563.1,8.39
9504,Platanus x hispanica,6,104.13,6,0.8,0,10.1,0.2
9505,Acer,18,791.58,157.4,6.1,0,38,1.26
9506,Acer,42,2958.42,1116.9,18.7,0.6,479,6.61
9507,Platanus x hispanica,14,583.68,45.3,2.4,0,17.5,0.53
9508,Acer,19,847.26,172.4,6.4,0,28.2,1.24
9509,Platanus x hispanica,16,664.07,62.6,3,0,12.2,0.57
9510,Acer,31,1750.11,543.5,12.3,0.1,117.2,2.86
9511,Platanus x hispanica,33,1780.16,368.7,8.5,0.2,183.5,2.76
9512,Acer,17,738.92,135,5.6,0,35.1,1.16
9513,Acer,44,3217.23,1219.9,19.6,0.4,298.1,5.39
9514,Acer,19,847.26,177.1,6.5,0,24.9,1.23
9515,Platanus x hispanica,27,1297.81,224.9,6.4,0.2,184.9,2.42
9516,Acer,35,2147.36,747.9,14.9,0.4,284.1,4.53
9517,Acer,29,1569.54,487.2,11.7,0.3,242.6,3.7
9518,Acer,24,1170.78,316.3,9.1,0.1,119,2.36
9519,Platanus x hispanica,8,185.13,11.8,1.1,0,7.4,0.24
9520,Acer,29,1569.54,487.2,11.7,0.2,125.6,2.82
9521,Acer,53,4530.88,1893.6,25.2,0.6,499.3,7.81
9522,Acer,43,3086.32,1176.5,19.2,0.5,393.2,6.05
9523,Acer,41,2833.52,1074.8,18.3,0.5,428.2,6.17
9524,Platanus x hispanica,10,289.26,20.2,1.5,0,12.1,0.34
9525,Acer,50,4065.91,1620.5,23,0.5,385.1,6.6
9526,Acer,20,905.94,198.2,6.9,0.1,56.1,1.53
9527,Acer,36,2254.2,795.6,15.4,0.3,221,4.14
9528,Acer,31,1750.11,543.5,12.3,0.2,187.3,3.39
9529,Platanus x hispanica,11,483.19,25.4,1.7,0,9.7,0.35
9530,Acer,28,1483.77,434.3,10.9,0.1,99.3,2.49
9531,Acer,28,1483.77,442.8,11,0.3,246.1,3.62
9532,Platanus x hispanica,11,483.19,25.4,1.7,0,23.3,0.45
9533,Acer,25,1244.51,338.6,9.4,0.3,202.5,3.04
9534,Acer,28.5,1526.27,460.3,11.3,0.3,247.6,3.67
9535,Platanus x hispanica,24,1092.82,168.4,5.3,0.1,108.5,1.68
9536,Acer,52,4372.88,1792,24.4,0.7,516.5,7.81
9537,Platanus x hispanica,8,185.13,11.8,1.1,0,4.7,0.21
9538,Acer,60,5721.13,2463.2,29.2,0.8,600.5,9.21
9539,Acer,31,1750.11,543.5,12.3,0.3,204.3,3.52
9540,Acer,30,1658.32,505.6,11.8,0.3,209.2,3.48
9541,Acer,35,2147.36,711,14.3,0.3,245.9,4.16
9542,Platanus x hispanica,80,8722.6,3277.6,31,1,772.2,10.8
9543,Platanus x hispanica,80,8722.6,3277.6,31,0.9,725.1,10.44
9544,Platanus x hispanica,80,8722.6,3277.6,31,1,819.3,11.15
9545,Platanus x hispanica,30,1526.93,291.5,7.4,0.5,436.2,4.48
9547,Platanus x hispanica,80,8722.6,3277.6,31,0.8,630.9,9.73
9548,Platanus x hispanica,80,8722.6,3277.6,31,0.9,725.1,10.44
9549,Platanus x hispanica,100,12670.9,5640.1,34.9,0.9,738.4,11.18
9550,Platanus x hispanica,60,5144.5,1615.2,20.5,0.9,747,8.93
9551,Platanus x hispanica,110,14473.6,7083.7,30.1,1.2,938,11.9
9552,Platanus x hispanica,95,11726.69,4982.8,36.5,0.9,733.7,11.39
9553,Platanus x hispanica,130,17736.11,7500,3.1,1.2,975.7,7.85
9554,Platanus x hispanica,100,12670.9,5640.1,34.9,1.1,906.2,12.44
9555,Platanus x hispanica,115,15332.09,7500,6.7,1.3,1010.1,8.69
9556,Platanus x hispanica,80,8722.6,3277.6,31,1,783.9,10.89
9557,Platanus x hispanica,80,8722.6,3277.6,31,0.9,678.6,10.09
9558,Platanus x hispanica,80,8722.6,3277.6,31,1.3,1011.1,12.6
9559,Platanus x hispanica,135,18480.3,7500,1.9,1.8,1463.5,11.33
9560,Platanus x hispanica,95,11726.69,4982.8,36.5,1,817.4,12.02
9561,Platanus x hispanica,95,11726.69,4982.8,36.5,0.8,629.5,10.61
9562,Platanus x hispanica,100,12670.9,5640.1,34.9,1,795.4,11.61
9563,Platanus x hispanica,105,13586.54,6340.8,32.8,0.8,652.1,10.18
9564,Platanus x hispanica,105,13586.54,6340.8,32.8,0.9,753.3,10.95
9565,Platanus x hispanica,110,14473.6,7083.7,30.1,2,1595.4,16.86
9566,Platanus x hispanica,19,804.75,95.1,3.8,0.1,70.1,1.14
9567,Platanus x hispanica,120,16162,7500,5.5,1.5,1222,10.09
9568,Platanus x hispanica,9,234.3,15.7,1.3,0,7.4,0.27
9569,Platanus x hispanica,140,19195.91,7500,0.7,2,1559.2,11.86
9570,Platanus x hispanica,29,1447.87,268.1,7.1,0.1,89,1.81
9571,Platanus x hispanica,135,18480.3,7500,1.9,2.4,1900.3,14.63
9572,Platanus x hispanica,55,4374.09,1303,18.1,0.9,724.4,8.37
9573,Platanus x hispanica,110,14473.6,7083.7,30.1,1.7,1349.6,15.01
9574,Platanus x hispanica,110,14473.6,7083.7,30.1,1.4,1102.7,13.14
9575,Platanus x hispanica,140,19195.91,7500,0.7,2.1,1703.6,12.95
9576,Platanus x hispanica,75,7857.68,2797.8,28.3,0.7,579.1,8.91
9577,Platanus x hispanica,100,12670.9,5640.1,34.9,1.7,1384.5,16.05
9578,Platanus x hispanica,110,14473.6,7083.7,30.1,1.7,1349.6,15.01
9579,Platanus x hispanica,100,12670.9,5640.1,34.9,1.3,1066.2,13.65
9580,Platanus x hispanica,75,7857.68,2797.8,28.3,1.4,1115.7,12.95
9581,Platanus x hispanica,95,11726.69,4982.8,36.5,1,827.3,12.1
9582,Platanus x hispanica,230,27190.77,7500,8.1,2.6,2055,16.8
9583,Platanus x hispanica,35,1962.37,426.4,9.3,0.8,598.1,6.01
9584,Platanus x hispanica,10,289.26,20.2,1.5,0,14.7,0.35
9586,Acer,27,1401,392.7,10.2,0.2,145.3,2.74
9587,Acer,29,1569.54,459.9,11.2,0.2,179.8,3.15
9588,Platanus x hispanica,28,1371.5,245.9,6.7,0.3,267,3.09
9589,Acer,29,1569.54,459.9,11.2,0.3,233.5,3.56
9590,Platanus x hispanica,9,234.3,15.7,1.3,0,14.7,0.32
9591,Acer,38,2476.9,838.9,15.7,0.2,185.3,3.92
9592,Platanus x hispanica,37,2155.31,489.1,10.1,0.3,217.6,3.27
9593,Acer,16,689.26,118.2,5.2,0.1,43.9,1.16
9594,Platanus x hispanica,10,289.26,20.2,1.5,0,16.9,0.37
9595,Platanus x hispanica,11,483.19,25.4,1.7,0,11.4,0.37
9596,Acer,52,4372.88,1815.4,24.6,0.8,612.8,8.57
9597,Acer,39,2592.76,963,17.2,0.4,287.4,4.93
9598,Acer,18,791.58,173.7,6.5,0.1,106.1,1.85
9599,Platanus x hispanica,9,234.3,15.7,1.3,0,8.7,0.28
9600,Platanus x hispanica,34,1869.92,396.9,8.9,0.5,419.3,4.6
9601,Acer,40,2711.64,972.4,17.2,0.4,279.1,4.86
9602,Platanus x hispanica,9,234.3,15.7,1.3,0,14.1,0.32
9603,Acer,34,2043.53,701.9,14.4,0.3,265,4.3
9604,Acer,18,791.58,157.4,6.1,0,33.7,1.23
9605,Acer,29,1569.54,496,11.8,0.2,151.8,3.04
9606,Platanus x hispanica,9,234.3,15.7,1.3,0,8.4,0.27
9607,Acer,68,7261.99,3292.1,27.3,0.8,634.9,9.17
9608,Platanus x hispanica,28,1371.5,245.9,6.7,0.3,239.7,2.89
9609,Platanus x hispanica,12,514,31.3,2,0,22.6,0.49
9610,Platanus x hispanica,10,289.26,20.2,1.5,0,17.3,0.38
9611,Platanus x hispanica,36,2057.5,457.1,9.7,0.5,360.2,4.28
9612,Platanus x hispanica,29,1447.87,268.1,7.1,0.3,253.3,3.05
9613,Acer,29,1569.54,487.2,11.7,0.3,227.8,3.59
9614,Acer,24,1170.78,299.6,8.8,0.2,141.1,2.47
9615,Platanus x hispanica,34,1869.92,396.9,8.9,0.4,311.9,3.79
9616,Acer,15,642.61,107.4,4.9,0.2,119.5,1.69
9617,Acer,48,3770.98,1500.6,22.1,0.6,487.3,7.22
9618,Acer,28,1483.77,459.5,11.3,0.3,260.2,3.78
9619,Acer,40,2711.64,1003,17.6,0.6,443.8,6.17
9620,Platanus x hispanica,10,289.26,20.2,1.5,0,20.5,0.4
9621,Acer,32,1844.9,604.3,13.2,0.2,190.3,3.55
9622,Acer,38,2476.9,895.9,16.5,0.7,542.2,6.74
9623,Acer,40,2711.64,1018,17.8,0.7,558.5,7.06
9624,Acer,38,2476.9,909.7,16.7,0.7,548.5,6.81
9625,Acer,28,1483.77,442.8,11,0.3,199.5,3.27
9626,Acer,36,2254.2,795.6,15.4,0.5,409.7,5.56
9627,Acer,32,1844.9,604.3,13.2,0.5,427.2,5.33
9628,Acer,50,4065.91,1664.6,23.4,0.8,671.8,8.83
9629,Tilia x europaea,75.8,9018.11,4234.7,40.7,0.7,559.4,10.76
9630,Tilia x europaea,68.1,7348.92,3295.8,35.2,0.6,463,9.15
9631,Tilia x europaea,79.6,9724.84,4755.6,43.5,0.7,551,11.14
9632,Tilia x europaea,67.5,7217.14,3223.3,34.8,0.7,556.3,9.78
9633,Tilia x europaea,77.7,9269.36,4490.8,42.1,0.8,630.7,11.52
9634,Tilia x europaea,77,9115.68,4404,41.6,0.7,581.4,11.07
9635,Tilia x europaea,69.4,7614.1,3442.6,36.1,0.5,358.9,8.51
9636,Tilia x europaea,71.6,8091.6,3709.1,37.7,0.6,453.9,9.48
9637,Tilia x europaea,37.2,2408.49,793.5,15.6,0.5,397.8,5.5
9638,Tilia x europaea,62.1,6152.88,2646.8,31.1,0.5,418.6,8.15
9639,Tilia x europaea,38.5,2555.74,859.3,16.3,0.2,170.4,3.9
9640,Tilia x europaea,76.1,9091.89,4277,40.9,0.6,508.3,10.41
9641,Tilia x europaea,68.8,7479.85,3368.1,35.7,0.6,481.5,9.36
9642,Tilia x europaea,60.2,5798.38,2458.7,29.8,0.4,299.4,7.04
9643,Tilia x europaea,77,9115.68,4404,41.6,0.5,369.5,9.47
9644,Tilia x europaea,70.7,7884.19,3593,37,0.4,298.9,8.2
9645,Tilia x europaea,86.6,11353.75,5801.5,48.8,1.1,853.9,14.27
9646,Tilia x europaea,75.1,8871.48,4150.8,40.2,0.6,509.6,10.31
9647,Tilia x europaea,59.8,5740.07,2428,29.6,0.4,287.3,6.92
9648,Tilia x europaea,6.4,133.02,12.3,1.5,0,6.9,0.29
9649,Tilia x europaea,64.9,6706.4,2944.5,33,0.6,504.6,9.11
9650,Tilia x europaea,61.1,5975.17,2552.2,30.4,0.5,368.5,7.67
9651,Tilia x europaea,79.6,9724.84,4755.6,43.5,0.8,597.4,11.49
9652,Tilia x europaea,28.7,1549.04,427.5,10.9,0.3,246.8,3.61
9653,Carpinus betulus,8,178.35,17,1.3,0,4.4,0.24
9654,Carpinus betulus,26,1198.7,206.8,5.6,0.1,49.8,1.27
9655,Carpinus betulus,20,842.45,115.2,3.9,0.1,48.2,1
9656,Carpinus betulus,10,278.67,26.5,1.7,0,25.7,0.46
9657,Carpinus betulus,20,842.45,115.2,3.9,0,26.2,0.83
9658,Carpinus betulus,12,512,38.5,2.1,0.1,44,0.67
9659,Carpinus betulus,30,1487.84,286,6.7,0.1,88.6,1.75
9660,Carpinus betulus,36,1998.99,434.1,5.8,0.1,101.2,1.7
9661,Carpinus betulus,20,842.45,115.2,3.9,0.1,86.8,1.29
9662,Carpinus betulus,12,512,38.5,2.1,0,18.4,0.47
9663,Carpinus betulus,30,1487.84,286,6.7,0.2,167.1,2.34
9664,Carpinus betulus,8,178.35,17,1.3,0,9.5,0.28
9665,Carpinus betulus,10,278.67,26.5,1.7,0,17.3,0.4
9666,Carpinus betulus,10,278.67,26.5,1.7,0,25.7,0.46
9667,Carpinus betulus,15,616.56,61.7,2.7,0,38.7,0.73
9668,Carpinus betulus,16,656.57,70.8,3,0,32.3,0.72
9669,Carpinus betulus,10,278.67,26.5,1.7,0,14.3,0.38
9670,Carpinus betulus,10,278.67,26.5,1.7,0,9,0.34
9671,Carpinus betulus,9,225.72,21.5,1.5,0,11.7,0.33
9672,Carpinus betulus,14,579.13,53.2,2.5,0,24.3,0.59
9673,Carpinus betulus,12,512,38.5,2.1,0,15.6,0.45
9674,Carpinus betulus,20,842.45,115.2,3.9,0.1,71.8,1.18
9675,Carpinus betulus,20,842.45,115.2,3.9,0,25.2,0.82
9676,Carpinus betulus,28,1338.11,244.5,6.1,0.1,114.5,1.85
9677,Cercis siliquastrum,14,579.13,27,1.8,0,26.4,0.49
9678,Carpinus betulus,26,1198.7,206.8,5.6,0.2,122.3,1.82
9679,Carpinus betulus,26,1198.7,206.8,5.6,0.1,84.2,1.53
9680,Cercis siliquastrum,20,842.45,61.7,3,0.1,66.3,0.97
9681,Carpinus betulus,28,1338.11,244.5,6.1,0.2,148.6,2.11
9682,Cercis siliquastrum,20,842.45,61.7,3,0.1,43.2,0.8
9683,Carpinus betulus,32,1647.9,331.3,6.7,0.2,179.1,2.42
9684,Lagerstroemia indica,5,69.67,3.8,0.6,0,0.7,0.1
9685,Lagerstroemia indica,5,69.67,3.8,0.6,0,1.8,0.11
9686,Lagerstroemia indica,5,69.67,3.8,0.6,0,1.6,0.11
9687,Lagerstroemia indica,4,51.07,2.2,0.4,0,0.6,0.07
9688,Lagerstroemia indica,5,69.67,3.8,0.6,0,2,0.11
9689,Lagerstroemia indica,5,69.67,3.8,0.6,0,2.4,0.11
9690,Lagerstroemia indica,5,69.67,3.8,0.6,0,1.8,0.11
9691,Lagerstroemia indica,5,69.67,3.8,0.6,0,2,0.11
9692,Liriodendron tulipifera,8,213.61,8.4,1.1,0,4.9,0.21
9693,Liriodendron tulipifera,10,333.76,14.4,1.4,0,8.8,0.3
9694,Parrotia persica,8,178.35,11.8,0.8,0,3.3,0.15
9695,Parrotia persica,9,225.72,15.7,0.9,0,5.3,0.19
9696,Parrotia persica,8,178.35,11.8,0.8,0,7.8,0.18
9697,Parrotia persica,10,278.67,20.2,1.1,0,3.9,0.2
9698,Sophora japonica,58,4668.34,867.5,11.5,0.6,473.8,5.41
9699,Sophora japonica,72,7017.58,1485.8,10.8,0.6,454.3,5.16
9700,Celtis australis,17,712.11,21.7,0.9,0.1,57.8,0.58
9702,Liriodendron tulipifera,11,486.85,18.1,1.6,0,9.4,0.33
9703,Liriodendron tulipifera,12,522.41,22.4,1.8,0,11.2,0.38
9704,Liriodendron tulipifera,14,602.8,32.4,2.3,0,14.3,0.47
9705,Liriodendron tulipifera,14,602.8,32.4,2.3,0,20.4,0.52
9706,Liriodendron tulipifera,16,695.56,44.7,2.7,0,36.2,0.71
9707,Liriodendron tulipifera,12,522.41,22.4,1.8,0,7.2,0.35
9709,Liriodendron tulipifera,12,522.41,22.4,1.8,0,14.9,0.41
9710,Liriodendron tulipifera,12,522.41,22.4,1.8,0,14,0.4
9711,Liriodendron tulipifera,7,163.54,6.1,0.9,0,7,0.2
9712,Liriodendron tulipifera,9,270.35,11.2,1.2,0,8.2,0.26
9713,Liriodendron tulipifera,10,333.76,14.4,1.4,0,13.5,0.33
9714,Liriodendron tulipifera,14,602.8,32.4,2.3,0,25.3,0.56
9715,Liriodendron tulipifera,27,1426.8,157.9,5.7,0.3,225.9,2.63
9716,Liriodendron tulipifera,11,486.85,18.1,1.6,0,20.3,0.42
9717,Liriodendron tulipifera,12,522.41,22.4,1.8,0,28.9,0.51
9718,Liriodendron tulipifera,10,333.76,14.4,1.4,0,16.9,0.36
9719,Liriodendron tulipifera,9,270.35,11.2,1.2,0,14.4,0.31
9720,Liriodendron tulipifera,11,486.85,18.1,1.6,0,23.7,0.44
9722,Liriodendron tulipifera,9,270.35,11.2,1.2,0,15.8,0.32
9723,Liriodendron tulipifera,9,270.35,11.2,1.2,0,14.4,0.31
9724,Carpinus betulus,38,2190.03,491.7,5.2,0.2,163.5,2.06
9725,Carpinus betulus,39,2289.42,522.1,4.8,0.2,183.3,2.15
9726,Carpinus betulus,39,2289.42,522.1,4.8,0.2,166.1,2.02
9727,Carpinus betulus,37,2093.22,462.4,5.5,0.2,171.8,2.18
9728,Carpinus betulus,17,699.17,80.8,3.2,0.1,73.2,1.07
9729,Carpinus betulus,20,842.45,115.2,3.9,0.1,54.4,1.04
9732,Carpinus betulus,25,1132.87,189.3,5.3,0.2,145.3,1.94
9733,Carpinus betulus,13,544.27,45.5,2.3,0.2,141.8,1.44
9734,Carpinus betulus,35,1907.35,406.9,6.1,0.3,257.8,2.92
9735,Carpinus betulus,39,2289.42,522.1,4.8,0.2,128.9,1.74
9736,Carpinus betulus,48,3300.11,845.6,0.3,0.5,376.1,2.88
9737,Carpinus betulus,31,1566.58,308.2,6.8,0.4,312.7,3.45
9738,Carpinus betulus,43,2712.8,654.6,2.9,0.6,497.5,4.22
9739,Quercus robur,16,708.15,81.6,4,0.1,68.7,1.17
9740,Quercus robur,18,818.89,102.7,4.5,0.1,84.5,1.36
9742,Quercus robur,19,879.14,114.2,4.8,0.2,146.3,1.87
9743,Quercus cerris,5,85.67,12.2,1.6,0,4.1,0.29
9746,Quercus cerris,5,85.67,12.2,1.6,0,3.8,0.28
9747,Quercus robur,24,1229.25,180.9,6,0.2,140.3,2.03
9748,Quercus robur,22,1079.44,152.4,5.5,0.2,167.1,2.15
9749,Quercus robur,16,708.15,81.6,4,0.1,44.3,0.98
9750,Quercus robur,18,818.89,102.7,4.5,0.2,150.7,1.86
9752,Quercus robur,16,708.15,81.6,4,0.1,84.3,1.28
9753,Quercus robur,22,1079.44,152.4,5.5,0.2,181.3,2.25
9754,Quercus cerris,5,85.67,12.2,1.6,0,2.5,0.27
9755,Quercus robur,18,818.89,102.7,4.5,0.2,121.8,1.65
9756,Quercus robur,18,818.89,102.7,4.5,0.1,78.6,1.32
9757,Prunus cerasifera,20,753.01,115,4.4,0,17.6,0.83
9758,Prunus cerasifera,14,551.17,48.2,2.6,0,7.8,0.48
9759,Prunus cerasifera,20,753.01,115,4.4,0,12.7,0.8
9760,Prunus cerasifera,8,136.71,12.3,1.2,0,1.5,0.2
9762,Prunus cerasifera,7.5,120.16,10.6,1.1,0,1.9,0.19
9763,Prunus cerasifera,11,476.96,26.8,1.9,0,7.3,0.35
9764,Prunus cerasifera,10,213.61,21.3,1.6,0,23.7,0.44
9766,Prunus cerasifera,5,53.4,3.9,0.6,0,0.5,0.1
9768,Prunus cerasifera,10,213.61,21.3,1.6,0,3.1,0.28
9769,Prunus cerasifera,14,551.17,48.2,2.6,0,5.6,0.46
9770,Prunus cerasifera,16,610.53,66.8,3.2,0,10.4,0.59
9771,Prunus cerasifera,12,499.72,33.1,2.1,0,7.9,0.4
9772,Prunus cerasifera,10,213.61,21.3,1.6,0,11,0.34
9773,Prunus cerasifera,14,551.17,48.2,2.6,0,16.9,0.55
9774,Prunus cerasifera,13,524.45,40.3,2.4,0,19.2,0.52
9775,Prunus cerasifera,16,610.53,66.8,3.2,0,24.6,0.7
9776,Prunus cerasifera,13,524.45,40.3,2.4,0,20.7,0.54
9777,Prunus cerasifera,16,610.53,66.8,3.2,0,15.7,0.63
9778,Prunus cerasifera,9,173.02,16.5,1.4,0,15.2,0.34
9780,Prunus cerasifera,7,104.67,8.9,1,0,1.5,0.17
9781,Prunus cerasifera,13,524.45,40.3,2.4,0,8.1,0.44
9782,Prunus cerasifera,24,927.15,179.3,5.7,0,33,1.16
9783,Prunus cerasifera,17,643.18,77.4,3.5,0,19.9,0.71
9784,Prunus cerasifera,17,643.18,77.4,3.5,0,29.2,0.78
9785,Prunus cerasifera,6,76.9,6.1,0.8,0,1.3,0.14
9786,Prunus cerasifera,7,104.67,8.9,1,0,1.8,0.17
9787,Prunus cerasifera,18,677.81,89,3.8,0,21.6,0.77
9789,Prunus cerasifera,19,714.42,101.5,4.1,0,23.4,0.83
9790,Prunus cerasifera,16,610.53,66.8,3.2,0,17.1,0.64
9792,Prunus cerasifera,18,677.81,89,3.8,0,8.6,0.67
9793,Prunus cerasifera,15,579.86,57.1,2.9,0,7.5,0.52
9795,Prunus cerasifera,14,551.17,48.2,2.6,0,7.5,0.48
9796,Prunus cerasifera,14,551.17,48.2,2.6,0,10.2,0.5
9797,Prunus cerasifera,16,610.53,66.8,3.2,0,13,0.61
9798,Prunus cerasifera,7,104.67,8.9,1,0,2.3,0.18
9799,Prunus cerasifera,6,76.9,6.1,0.8,0,1.7,0.14
9800,Prunus cerasifera,19,714.42,101.5,4.1,0,15.8,0.77
9801,Prunus cerasifera,20,753.01,115,4.4,0,21,0.86
9802,Prunus cerasifera,12,499.72,33.1,2.1,0,4.1,0.37
9804,Prunus cerasifera,18,677.81,89,3.8,0,10.2,0.68
9805,Prunus cerasifera,14,551.17,48.2,2.6,0,7.9,0.48
9806,Prunus cerasifera,20,753.01,115,4.4,0,10.5,0.78
9807,Prunus cerasifera,12,499.72,33.1,2.1,0,7.1,0.39
9808,Prunus cerasifera,13,524.45,40.3,2.4,0,7.7,0.44
9809,Prunus cerasifera,13,524.45,40.3,2.4,0,2.4,0.4
9810,Prunus cerasifera,5,53.4,3.9,0.6,0,1.2,0.11
9811,Prunus cerasifera,13,524.45,40.3,2.4,0,5.9,0.42
9812,Prunus cerasifera,18,677.81,89,3.8,0,8.1,0.66
9816,Prunus cerasifera,18,677.81,89,3.8,0,20.3,0.76
9817,Prunus cerasifera,16,610.53,66.8,3.2,0,16.4,0.63
9818,Prunus cerasifera,10,213.61,21.3,1.6,0,6.2,0.31
9819,Prunus cerasifera,5,53.4,3.9,0.6,0,1.6,0.11
9822,Prunus cerasifera,21,793.57,129.5,4.7,0,24.5,0.94
9823,Prunus cerasifera,18,677.81,89,3.8,0,33.9,0.86
9824,Prunus cerasifera,18,677.81,89,3.8,0,23,0.78
9826,Sophora japonica,14,579.13,28.8,1.5,0,8.4,0.3
9829,Ligustrum japonicum,8,178.35,16.1,1.9,0,4.3,0.34
9830,Ligustrum japonicum,7,136.55,11.9,1.6,0,3.8,0.29
9831,Ligustrum japonicum,10,278.67,27.9,2.6,0,7.2,0.47
9832,Ligustrum japonicum,10,278.67,29.2,2.7,0,7.6,0.49
9833,Ligustrum japonicum,10,278.67,29.2,2.7,0,8.1,0.49
9834,Ligustrum japonicum,10,278.67,27.9,2.6,0,8.2,0.48
9835,Ligustrum japonicum,7,136.55,12.8,1.7,0,7.2,0.32
9836,Ligustrum japonicum,8,178.35,16.1,1.9,0,4.3,0.34
9837,Ligustrum japonicum,8,178.35,17.1,2,0,7.6,0.37
9838,Ligustrum japonicum,10,278.67,26.5,2.5,0,4.3,0.44
9839,Ligustrum japonicum,7,136.55,11.9,1.6,0,3.1,0.28
9840,Ligustrum japonicum,10,278.67,28.1,2.6,0,14.2,0.52
9841,Prunus cerasifera,5,53.4,3.9,0.6,0,1.6,0.11
9842,Prunus cerasifera,16,610.53,66.8,3.2,0,11.8,0.6
9843,Prunus cerasifera,16,610.53,66.8,3.2,0,7.7,0.57
9844,Prunus cerasifera,6,76.9,6.1,0.8,0,1.7,0.14
9845,Prunus cerasifera,6,76.9,6.1,0.8,0,1.7,0.14
9847,Prunus cerasifera,10,213.61,21.3,1.6,0,8.3,0.32
9849,Prunus cerasifera,10,213.61,21.3,1.6,0,8.8,0.33
9850,Prunus cerasifera,10,213.61,21.3,1.6,0,11,0.34
9852,Prunus cerasifera,20,753.01,115,4.4,0,12.9,0.8
9853,Prunus cerasifera,13,524.45,40.3,2.4,0,10.9,0.46
9854,Prunus cerasifera,20,753.01,115,4.4,0,31,0.93
9855,Prunus cerasifera,9,173.02,16.5,1.4,0,6.8,0.28
9856,Prunus cerasifera,5,53.4,3.9,0.6,0,5.5,0.14
9857,Prunus cerasifera,7,104.67,8.9,1,0,5.8,0.2
9858,Prunus cerasifera,19,714.42,101.5,4.1,0.1,46.7,1
9859,Prunus cerasifera,22,836.12,145,5,0,28.2,1.01
9860,Prunus cerasifera,14,551.17,48.2,2.6,0,14.2,0.53
9861,Prunus cerasifera,18,677.81,89,3.8,0,38.3,0.89
9862,Prunus cerasifera,9,173.02,16.5,1.4,0,6.8,0.28
9863,Prunus cerasifera,28,1132.95,260.9,7,0.1,41.9,1.45
9865,Prunus cerasifera,10,213.61,21.3,1.6,0,9.7,0.34
9866,Prunus cerasifera,7,104.67,8.9,1,0,5.5,0.2
9869,Prunus cerasifera,20,753.01,115,4.4,0,31,0.93
9870,Prunus cerasifera,14,551.17,48.2,2.6,0,12.4,0.52
9871,Prunus cerasifera,11,476.96,26.8,1.9,0,6.4,0.35
9872,Prunus cerasifera,12,499.72,33.1,2.1,0,9,0.41
9873,Prunus cerasifera,18,677.81,89,3.8,0,21.6,0.77
9874,Prunus cerasifera,19,714.42,101.5,4.1,0,26.9,0.85
9875,Prunus cerasifera,14,551.17,48.2,2.6,0,17.8,0.56
9876,Prunus cerasifera,15,579.86,57.1,2.9,0,31.6,0.7
9878,Prunus cerasifera,20,753.01,115,4.4,0.1,42.3,1.02
9879,Prunus cerasifera,13,524.45,40.3,2.4,0,23.6,0.56
9880,Prunus cerasifera,16,610.53,66.8,3.2,0,17.7,0.64
9881,Prunus cerasifera,14,551.17,48.2,2.6,0,18.7,0.56
9882,Prunus cerasifera,6,76.9,6.1,0.8,0,2.7,0.15
9884,Prunus cerasifera,13,524.45,40.3,2.4,0,19.2,0.52
9885,Prunus cerasifera,13,524.45,40.3,2.4,0,20.7,0.54
9886,Prunus cerasifera,12,499.72,33.1,2.1,0,24.4,0.52
9887,Prunus cerasifera,12,499.72,33.1,2.1,0,19.9,0.49
9888,Prunus cerasifera,5,53.4,3.9,0.6,0,1.4,0.11
9889,Prunus cerasifera,10,213.61,21.3,1.6,0,17,0.39
9890,Prunus cerasifera,11,476.96,26.8,1.9,0,15,0.41
9891,Prunus cerasifera,13,524.45,40.3,2.4,0,19.3,0.53
9894,Platanus x hispanica,60,5144.5,1615.2,20.5,0.9,703.5,8.6
9895,Platanus x hispanica,53,4084.68,1189.1,17.1,0.8,612.9,7.37
9897,Quercus cerris,5,85.67,12.2,1.6,0,3,0.28
9898,Quercus cerris,5,85.67,12.2,1.6,0,3,0.28
9901,Quercus robur,13,566.48,54.7,3.3,0,23.4,0.7
9902,Quercus robur,16,708.15,81.6,4,0.1,67.1,1.15
9903,Quercus robur,12,525.77,46.9,3,0,19.5,0.64
9904,Carpinus betulus,6,100.32,9.9,1,0,4,0.18
9905,Quercus robur,13,566.48,54.7,3.3,0,19.4,0.67
9906,Carpinus betulus,6,100.32,9.9,1,0,4,0.18
9907,Carpinus betulus,6,100.32,9.9,1,0,4,0.18
9909,Carpinus betulus,6,100.32,9.9,1,0,3.1,0.18
9912,Carpinus betulus,5,69.67,7.1,0.8,0,4.1,0.16
9914,Celtis australis,40,2495.67,94,1.6,0.6,441.3,3.59
9916,Celtis australis,32,1712.05,64.1,1.4,0.2,193.2,1.68
9917,Celtis australis,29,1463.08,54.2,1.3,0.3,206.1,1.76
9918,Celtis australis,33,1800.48,67.6,1.4,0.3,259.6,2.18
9919,Celtis australis,18,759.73,23.9,0.9,0.1,40.2,0.45
9920,Ulmus,110,13179.98,7500,7.9,1,791.4,7.23
9921,Celtis australis,24,1102.56,39.2,1.1,0.3,199.2,1.68
