,Tree ID,Species Name,Oxygen Production
,,,(kg/yr)
,10997,Tilia x europaea,6.10
,10998,Tilia x europaea,6.10
,10999,Tilia x europaea,6.10
,11000,Tilia x europaea,6.10
,11001,Tilia x europaea,6.10
,11002,Tilia x europaea,6.10
,11003,Tilia x europaea,6.10
,11004,Tilia x europaea,6.10
,11005,Tilia x europaea,6.10
,11006,Tilia x europaea,6.10
,11007,Tilia x europaea,6.10
,11008,Tilia x europaea,6.10
,11009,Tilia x europaea,6.10
,11010,Tilia x europaea,6.10
,11011,Tilia x europaea,6.10
,11012,Tilia x europaea,6.10
,11013,Tilia x europaea,6.10
,11014,Tilia x europaea,6.10
,11015,Tilia x europaea,6.10
,11016,Tilia x europaea,6.10
,11017,Tilia x europaea,6.10
,11018,Tilia x europaea,6.10
,11019,Tilia x europaea,6.10
,11020,Tilia x europaea,6.10
,11021,Tilia x europaea,6.10
,11022,Tilia x europaea,6.10
,11023,Platanus x hispanica,16.00
,11024,Sophora japonica,3.20
,11025,Sophora japonica,3.50
,11026,Sophora japonica,1.90
,11027,Sophora japonica,1.90
,11028,Sophora japonica,1.90
,11029,Sophora japonica,1.90
,11030,Sophora japonica,2.80
,11031,Platanus x hispanica,97.20
,11032,Platanus x hispanica,97.20
,11033,Platanus x hispanica,61.50
,11034,Platanus x hispanica,42.00
,11035,Platanus x hispanica,87.00
,11036,Platanus x hispanica,89.90
,11037,Platanus x hispanica,75.40
,11038,Platanus x hispanica,89.90
,11039,Platanus x hispanica,5.20
,11040,Cupressus,16.30
,11041,Cupressus,16.30
,11042,Cupressus,16.30
,11043,Tilia x europaea,13.30
,11044,Celtis australis,2.10
,11045,Tilia cordata,16.00
,11046,Tilia cordata,14.20
,11047,Tilia cordata,6.50
,11048,Tilia cordata,14.20
,11049,Tilia cordata,14.20
,11050,Tilia cordata,14.20
,11051,Tilia cordata,14.20
,11052,Tilia cordata,14.20
,11053,Tilia cordata,14.20
,11054,Tilia cordata,14.20
,11055,Tilia cordata,14.20
,11056,Cupressus,17.50
,11057,Cupressus,18.70
,11058,Cupressus,17.50
,11059,Tilia x europaea,24.20
,11060,Cedrus,9.30
,11061,Quercus robur,20.10
,11062,Quercus robur,18.70
,11063,Quercus robur,20.70
,11064,Quercus robur,18.10
,11065,Quercus robur,21.40
,11066,Quercus rubra,17.80
,11067,Quercus rubra,8.90
,11068,Ostrya carpinifolia,11.40
,11069,Carpinus betulus,8.60
,11070,Carpinus betulus,9.20
,11071,Quercus rubra,2.60
,11072,Quercus rubra,17.80
,11073,Quercus rubra,10.90
,11074,Quercus rubra,22.00
,11075,Quercus rubra,15.40
,11076,Quercus rubra,17.80
,11077,Carpinus betulus,17.80
,11078,Carpinus betulus,9.20
,11079,Carpinus betulus,10.50
,11080,Carpinus betulus,9.90
,11081,Carpinus betulus,14.10
,11082,Carpinus betulus,11.90
,11083,Carpinus betulus,13.30
,11084,Carpinus betulus,8.60
,11085,Carpinus betulus,8.60
,11086,Carpinus betulus,7.90
,11087,Carpinus betulus,9.20
,11088,Carpinus betulus,7.90
,11089,Carpinus betulus,5.60
,11090,Carpinus betulus,9.90
,11091,Carpinus betulus,8.60
,11092,Carpinus betulus,8.60
,11093,Carpinus betulus,6.70
,11094,Carpinus betulus,9.20
,11095,Carpinus betulus,7.30
,11096,Carpinus betulus,7.30
,11097,Carpinus betulus,5.60
,11098,Carpinus betulus,7.90
,11099,Carpinus betulus,5.60
,11100,Carpinus betulus,5.00
,11101,Carpinus betulus,6.70
,11102,Carpinus betulus,8.60
,11103,Carpinus betulus,5.60
,11104,Carpinus betulus,5.60
,11105,Carpinus betulus,5.60
,11106,Carpinus betulus,5.60
,11107,Carpinus betulus,6.70
,11108,Carpinus betulus,5.60
,11109,Carpinus betulus,6.70
,11110,Carpinus betulus,5.60
,11111,Carpinus betulus,6.70
,11112,Platanus x hispanica,20.80
,11113,Quercus rubra,13.80
,11114,Quercus rubra,9.50
,11115,Quercus rubra,18.60
,11116,Carpinus betulus,17.90
,11117,Carpinus betulus,5.60
,11118,Carpinus betulus,5.60
,11119,Carpinus betulus,7.30
,11120,Carpinus betulus,7.30
,11121,Carpinus betulus,7.90
,11122,Carpinus betulus,2.60
,11123,Platanus x hispanica,48.20
,11124,Platanus x hispanica,24.90
,11125,Platanus x hispanica,50.80
,11126,Platanus x hispanica,57.40
,11127,Acer buergerianum,10.50
,11128,Carpinus betulus,7.30
,11129,Carpinus betulus,8.60
,11130,Carpinus betulus,5.00
,11131,Carpinus betulus,2.60
,11132,Carpinus betulus,3.00
,11133,Carpinus betulus,5.00
,11134,Carpinus betulus,3.50
,11135,Carpinus betulus,7.90
,11136,Carpinus betulus,6.70
,11137,Carpinus betulus,6.70
,11138,Carpinus betulus,7.90
,11139,Carpinus betulus,6.70
,11140,Carpinus betulus,7.90
,11141,Carpinus betulus,7.90
,11142,Carpinus betulus,8.60
,11143,Carpinus betulus,6.70
,11144,Carpinus betulus,7.90
,11145,Carpinus betulus,7.30
,11146,Carpinus betulus,7.90
,11147,Carpinus betulus,6.70
,11148,Carpinus betulus,6.70
,11149,Carpinus betulus,5.00
,11150,Carpinus betulus,8.60
,11151,Carpinus betulus,9.20
,11152,Acer platanoides,33.10
,11153,Acer negundo,26.10
,11154,Acer negundo,20.40
,11155,Celtis australis,2.80
,11156,Celtis australis,2.60
,11157,Celtis australis,3.50
,11158,Celtis australis,3.90
,11159,Celtis australis,3.10
,11160,Cedrus atlantica,22.40
,11161,Celtis australis,3.90
,11162,Celtis australis,4.50
,11163,Celtis australis,2.80
,11164,Celtis australis,2.60
,11165,Celtis australis,3.40
,11166,Celtis australis,3.90
,11167,Celtis australis,3.00
,11168,Acer monspessulanum,8.90
,11169,Acer monspessulanum,9.20
,11170,Acer monspessulanum,9.20
,11171,Acer monspessulanum,9.20
,11172,Acer monspessulanum,7.40
,11173,Acer monspessulanum,7.40
,11174,Acer platanoides,9.40
,11175,Acer platanoides,10.80
,11176,Cupressus sempervirens,5.10
,11177,Cupressus sempervirens,5.10
,11178,Tilia platyphyllos,3.00
,11179,Tilia platyphyllos,3.00
,11180,Tilia platyphyllos,3.00
,11181,Tilia platyphyllos,0.70
,11182,Tilia platyphyllos,5.10
,11183,Aesculus hippocastanum,40.90
,11184,Tilia platyphyllos,26.00
,11185,Magnolia grandiflora,5.70
,11186,Magnolia grandiflora,2.40
,11187,Magnolia grandiflora,5.70
,11188,Magnolia grandiflora,2.40
,11189,Magnolia grandiflora,2.40
,11190,Magnolia grandiflora,2.40
,11191,Magnolia grandiflora,2.40
,11192,Magnolia grandiflora,2.40
,11193,Magnolia grandiflora,2.40
,11194,Magnolia grandiflora,2.40
,11195,Magnolia grandiflora,1.60
,11196,Magnolia grandiflora,1.60
,11197,Magnolia grandiflora,1.60
,11199,Celtis australis,2.70
,11200,Celtis australis,2.60
,11201,Ligustrum lucidum,23.10
,11202,Celtis australis,3.40
,11203,Celtis australis,3.10
,11204,Celtis australis,5.20
,11205,Celtis australis,4.60
,11206,Celtis australis,5.80
,11207,Celtis australis,3.80
,11208,Celtis australis,5.40
,11209,Tilia x europaea,5.20
,11210,Tilia x europaea,7.10
,11211,Sophora japonica,28.00
,11212,Sophora japonica,12.60
,11213,Sophora japonica,13.20
,11214,Sophora japonica,16.20
,11215,Sophora japonica,7.30
,11216,Liriodendron tulipifera,3.80
,11217,Sophora japonica,12.00
,11218,Sophora japonica,12.60
,11219,Sophora japonica,25.00
,11220,Sophora japonica,12.60
,11221,Sophora japonica,25.00
,11222,Celtis australis,0.70
,11223,Aesculus hippocastanum,46.70
,11224,Quercus pubescens,5.10
,11225,Quercus pubescens,5.10
,11226,Cedrus atlantica,43.10
,11227,Tilia x europaea,93.70
,11228,Tilia cordata,33.20
,11230,Tilia x europaea,97.50
,11231,Tilia x europaea,86.40
,11232,Alnus,3.60
,11233,Robinia pseudoacacia,18.00
,11234,Robinia pseudoacacia,12.10
,11235,Robinia pseudoacacia,22.20
,11236,Celtis australis,1.60
,11238,Celtis australis,1.60
,11239,Robinia pseudoacacia,17.30
,11240,Robinia pseudoacacia,18.90
,11241,Robinia pseudoacacia,8.80
,11243,Celtis australis,1.70
,11244,Robinia pseudoacacia,19.70
,11245,Celtis australis,1.70
,11246,Robinia pseudoacacia,24.00
,11247,Robinia pseudoacacia,8.20
,11248,Celtis australis,1.60
,11250,Robinia pseudoacacia,27.60
,11251,Tilia x europaea,79.10
,11252,Tilia x europaea,90.00
,11253,Tilia x europaea,97.50
,11254,Tilia x europaea,97.50
,11255,Tilia x europaea,93.70
,11256,Tilia x europaea,75.60
,11257,Tilia x europaea,90.00
,11258,Tilia x europaea,75.60
,11259,Quercus robur,29.30
,11260,Tilia x europaea,45.70
,11261,Tilia cordata,16.00
,11262,Tilia cordata,14.20
,11263,Tilia x europaea,45.70
,11264,Tilia x europaea,47.30
,11265,Tilia cordata,21.80
,11266,Tilia cordata,20.50
,11267,Tilia x europaea,52.00
,11268,Tilia x europaea,52.00
,11269,Tilia x europaea,42.60
,11270,Tilia cordata,7.50
,11271,Tilia x europaea,47.30
,11272,Ulmus pumila,81.10
,11273,Ulmus pumila,79.80
,11274,Celtis australis,4.70
,11275,Celtis australis,3.00
,11276,Cedrus atlantica,43.70
,11277,Platanus x hispanica,17.90
,11278,Platanus x hispanica,10.90
,11279,Cedrus deodara,37.60
,11280,Pinus wallichiana,19.00
,11281,Ilex aquifolium,1.80
,11282,Tilia x europaea,5.20
,11283,Aesculus hippocastanum,66.30
,11284,Acer monspessulanum,11.40
,11285,Acer buergerianum,5.90
,11286,Acer palmatum,1.20
,11287,Acer monspessulanum,12.40
,11288,Prunus avium,1.50
,11289,Tilia x europaea,48.80
,11290,Platanus x hispanica,87.40
,11291,Platanus orientalis,59.40
,11292,Platanus x acerifolia 'Bloodgood',93.10
,11293,Sophora japonica,4.30
,11294,Sophora japonica,3.90
,11295,Sophora japonica,3.90
,11296,Sophora japonica,3.20
,11297,Sophora japonica,2.80
,11298,Sophora japonica,4.30
,11299,Sophora japonica,3.20
,11300,Sophora japonica,3.20
,11301,Sophora japonica,12.60
,11302,Gleditsia triacanthos,14.80
,11303,Gleditsia triacanthos,22.30
,11304,Gleditsia triacanthos,7.90
,11305,Gleditsia triacanthos,19.90
,11306,Gleditsia triacanthos,28.10
,11307,Gleditsia triacanthos,17.60
,11308,Gleditsia triacanthos,29.90
,11309,Gleditsia triacanthos,16.90
,11310,Gleditsia triacanthos,23.90
,11311,Gleditsia triacanthos,23.90
,11312,Gleditsia triacanthos,29.00
,11313,Gleditsia triacanthos,19.90
,11314,Gleditsia triacanthos,19.90
,11315,Gleditsia triacanthos,39.40
,11316,Gleditsia triacanthos,28.10
,11317,Gleditsia triacanthos,7.90
,11318,Gleditsia triacanthos,7.90
,11319,Gleditsia triacanthos,7.90
,11320,Gleditsia triacanthos,24.70
,11321,Gleditsia triacanthos,5.30
,11322,Gleditsia triacanthos,29.90
,11323,Gleditsia triacanthos,15.50
,11324,Gleditsia triacanthos,7.30
,11325,Gleditsia triacanthos,7.90
,11326,Gleditsia triacanthos,7.90
,11327,Gleditsia triacanthos,3.90
,11328,Gleditsia triacanthos,6.80
,11329,Quercus robur,13.40
,11330,Quercus robur,13.40
,11331,Quercus robur,12.10
,11332,Quercus robur,12.70
,11333,Quercus robur,10.10
,11334,Aesculus hippocastanum,2.50
,11335,Aesculus hippocastanum,2.50
,11336,Aesculus hippocastanum,2.50
,11337,Aesculus hippocastanum,2.50
,11338,Aesculus hippocastanum,2.50
,11339,Aesculus hippocastanum,2.50
,11340,Aesculus hippocastanum,21.10
,11341,Aesculus hippocastanum,23.90
,11342,Aesculus hippocastanum,41.20
,11343,Liriodendron tulipifera,2.80
,11344,Liriodendron tulipifera,2.80
,11345,Liriodendron tulipifera,2.80
,11346,Liriodendron tulipifera,2.80
,11347,Liriodendron tulipifera,1.90
,11348,Liriodendron tulipifera,2.80
,11349,Liriodendron tulipifera,2.80
,11350,Liriodendron tulipifera,2.80
,11351,Liriodendron tulipifera,2.80
,11352,Liriodendron tulipifera,2.80
,11353,Liriodendron tulipifera,1.90
,11354,Liriodendron tulipifera,1.90
,11355,Liriodendron tulipifera,2.80
,11356,Liriodendron tulipifera,2.80
,11357,Liriodendron tulipifera,2.80
,11358,Liriodendron tulipifera,2.80
,11359,Liriodendron tulipifera,2.80
,11360,Liriodendron tulipifera,2.80
,11361,Liriodendron tulipifera,2.80
,11362,Liriodendron tulipifera,2.80
,11363,Liriodendron tulipifera,3.30
,11364,Liriodendron tulipifera,3.30
,11365,Liriodendron tulipifera,3.30
,11366,Liriodendron tulipifera,3.30
,11367,Liriodendron tulipifera,3.30
,11368,Liriodendron tulipifera,3.30
,11369,Liriodendron tulipifera,3.30
,11370,Liriodendron tulipifera,3.30
,11371,Liriodendron tulipifera,3.30
,11372,Liriodendron tulipifera,3.30
,11373,Liriodendron tulipifera,3.30
,11374,Parrotia persica,3.20
,11375,Parrotia persica,2.80
,11376,Parrotia persica,2.80
,11377,Parrotia persica,2.80
,11378,Parrotia persica,2.80
,11379,Parrotia persica,2.80
,11380,Parrotia persica,2.80
,11381,Parrotia persica,2.80
,11382,Parrotia persica,2.80
,11383,Parrotia persica,2.80
,11384,Parrotia persica,2.80
,11385,Parrotia persica,2.80
,11386,Parrotia persica,2.80
,11387,Parrotia persica,4.10
,11388,Parrotia persica,4.10
,11389,Parrotia persica,4.10
,11390,Parrotia persica,4.10
,11391,Parrotia persica,4.10
,11392,Parrotia persica,4.10
,11393,Parrotia persica,4.10
,11394,Parrotia persica,4.10
,11395,Parrotia persica,4.10
,11396,Parrotia persica,4.10
,11397,Parrotia persica,4.10
,11398,Parrotia persica,6.00
,11399,Parrotia persica,2.10
,11400,Parrotia persica,2.10
,11401,Parrotia persica,6.50
,11402,Parrotia persica,3.60
,11403,Parrotia persica,3.60
,11404,Parrotia persica,3.60
,11405,Parrotia persica,3.60
,11406,Parrotia persica,3.60
,11407,Parrotia persica,3.60
,11408,Parrotia persica,3.60
,11409,Parrotia persica,3.60
,11410,Parrotia persica,3.60
,11411,Parrotia persica,3.60
,11412,Parrotia persica,3.60
,11413,Carpinus betulus,16.80
,11414,Betula pendula,19.30
,11415,Larix decidua,5.10
,11416,Larix decidua,7.80
,11417,Larix decidua,5.70
,11418,Larix decidua,9.90
,11419,Robinia pseudoacacia,46.20
,11420,Robinia pseudoacacia,46.20
,11421,Acer pseudoplatanus,15.90
,11422,Tilia x europaea,61.80
,11423,Aesculus hippocastanum,46.70
,11424,Aesculus hippocastanum,28.00
,11425,Aesculus hippocastanum,37.80
,11426,Aesculus hippocastanum,37.80
,11427,Pinus nigra,7.90
,11428,Ginkgo biloba,4.70
,11429,Carpinus betulus,12.60
,11430,Quercus rubra,35.10
,11431,Quercus rubra,37.10
,11432,Quercus rubra,33.10
,11433,Fraxinus excelsior,29.00
,11434,Tilia,63.50
,11435,Fraxinus excelsior,18.10
,11436,Fraxinus excelsior,20.80
,11437,Pinus nigra,11.60
,11438,Pinus nigra,16.30
,11439,Pterocarya rhoifolia,19.70
,11440,Fraxinus excelsior,34.00
,11441,Fraxinus excelsior,17.20
,11442,Pinus nigra,11.60
,11443,Pinus nigra,7.50
,11444,Pinus nigra,18.00
,11445,Aesculus hippocastanum,23.50
,11446,Aesculus hippocastanum,40.90
,11447,Aesculus hippocastanum,25.80
,11448,Aesculus hippocastanum,15.90
,11449,Aesculus hippocastanum,46.90
,11450,Aesculus hippocastanum,26.90
,11451,Aesculus hippocastanum,47.10
,11452,Aesculus hippocastanum,47.10
,11453,Koelreuteria paniculata,22.00
,11454,Koelreuteria paniculata,14.50
,11455,Koelreuteria paniculata,14.50
,11456,Koelreuteria paniculata,21.70
,11457,Pinus nigra,12.20
,11458,Pinus sylvestris,28.50
,11459,Pinus sylvestris,26.30
,11460,Quercus rubra,45.50
,11461,Aesculus hippocastanum,58.80
,11462,Catalpa bignonioides,25.10
,11464,Catalpa bignonioides,22.10
,11465,Acer negundo,18.50
,11466,Acer negundo,40.20
,11467,Acer platanoides,2.80
,11468,Ostrya carpinifolia,45.10
,11469,Ginkgo biloba,3.60
,11470,Liriodendron tulipifera,30.70
,11471,Ostrya carpinifolia,10.60
,11472,Ostrya carpinifolia,45.10
,11473,Fraxinus angustifolia,43.80
,11474,Ostrya carpinifolia,8.20
,11475,Paulownia tomentosa,16.10
,11476,Ostrya carpinifolia,16.80
,11477,Acer palmatum,2.30
,11478,Picea abies,5.60
,11479,Pinus nigra,11.60
,11480,Picea abies,4.90
,11481,Quercus robur,14.10
,11482,Ostrya carpinifolia,16.80
,11483,Picea glauca,7.50
,11484,Picea glauca,4.90
,11485,Picea abies,13.10
,11486,Picea glauca,11.40
,11487,Betula pendula,22.70
,11488,Betula nigra,17.20
,11489,Betula pendula,12.20
,11495,Liriodendron tulipifera,53.20
,11496,Liriodendron tulipifera,56.70
,11497,Acer negundo,17.10
,11498,Acer negundo,20.40
,11499,Acer negundo,16.80
,11500,Cedrus atlantica,35.30
,11501,Liriodendron tulipifera,47.50
,11502,Tilia cordata,13.00
,11503,Tilia cordata,13.00
,11504,Acer negundo,16.80
,11505,Cedrus atlantica,26.80
,11506,Cedrus atlantica,30.80
,11507,Acer negundo,38.20
,11508,Tilia x europaea,70.30
,11509,Pinus nigra,7.70
,11510,Pinus nigra,7.60
,11511,Parrotia persica,5.50
,11512,Parrotia persica,5.50
,11513,Parrotia persica,5.50
,11514,Prunus cerasifera,8.50
,11515,Parrotia persica,5.50
,11516,Parrotia persica,5.50
,11517,Parrotia persica,5.50
,11518,Parrotia persica,5.50
,11519,Parrotia persica,5.50
,11520,Celtis australis,1.60
,11521,Acer campestre,2.70
,11522,Celtis australis,3.40
,11523,Celtis australis,3.90
,11524,Celtis australis,4.20
,11525,Liquidambar styraciflua,2.40
,11526,Liquidambar styraciflua,21.60
,11527,Acer palmatum,7.90
,11528,Prunus avium,13.90
,11529,Betula pendula,22.70
,11530,Acer palmatum,0.50
,11531,Parrotia persica,6.50
,11532,Acer palmatum,9.20
,11533,Acer palmatum,5.00
,11534,Liquidambar styraciflua,4.30
,11535,Pinus nigra,15.50
,11536,Pinus nigra,10.00
,11537,Pinus nigra,8.20
,11538,Betula pendula,41.90
,11539,Liriodendron tulipifera,31.60
,11540,Liquidambar styraciflua,16.90
,11541,Prunus cerasifera,11.60
,11542,Prunus cerasifera,11.60
,11543,Prunus cerasifera,11.60
,11544,Prunus cerasifera,11.60
,11545,Prunus cerasifera,11.60
,11546,Prunus cerasifera,11.60
,11547,Prunus cerasifera,7.70
,11548,Prunus cerasifera,11.60
,11549,Prunus cerasifera,13.30
,11550,Prunus cerasifera,11.60
,11551,Prunus cerasifera,10.00
,11552,Prunus cerasifera,10.00
,11553,Prunus cerasifera,13.30
,11554,Prunus cerasifera,10.00
,11555,Prunus cerasifera,10.80
,11556,Robinia pseudoacacia,15.70
,11557,Robinia pseudoacacia,14.20
,11558,Populus,149.30
,11560,Robinia pseudoacacia,15.70
,11561,Robinia pseudoacacia,15.70
,11562,Populus alba,53.10
,11563,Fagus,43.40
,11564,Acer platanoides,26.00
,11565,Fraxinus angustifolia,10.60
,11566,Populus nigra,82.60
,11567,Celtis australis,5.10
,11568,Celtis australis,5.10
,11569,Celtis australis,4.90
,11570,Celtis australis,4.70
,11571,Celtis australis,3.90
,11572,Celtis australis,4.70
,11573,Celtis australis,2.70
,11574,Celtis australis,3.00
,11575,Celtis australis,3.40
,11576,Celtis australis,3.40
,11577,Celtis australis,3.40
,11578,Celtis australis,3.40
,11579,Celtis australis,3.40
,11580,Celtis australis,3.40
,11581,Celtis australis,5.40
,11582,Celtis australis,5.10
,11583,Celtis australis,3.90
,11584,Celtis australis,4.70
,11585,Platanus x hispanica,97.20
,11586,Platanus x hispanica,88.70
,11587,Tilia x europaea,107.10
,11588,Cedrus atlantica,38.00
,11589,Cedrus atlantica,23.00
,11590,Platanus x acerifolia 'Bloodgood',62.80
,11591,Tilia cordata,45.00
,11593,Platanus occidentalis,47.00
,11594,Diospyros kaki,12.10
,11595,Liquidambar styraciflua,5.20
,11596,Liquidambar styraciflua,5.60
,11597,Liquidambar styraciflua,7.10
,11598,Liquidambar styraciflua,6.10
,11599,Liquidambar styraciflua,7.10
,11600,Liquidambar styraciflua,7.10
,11601,Liquidambar styraciflua,7.50
,11602,Liquidambar styraciflua,8.60
,11603,Acer negundo,27.40
,11604,Acer negundo,13.60
,11605,Acer negundo,8.50
,11606,Acer negundo,32.30
,11607,Acer campestre,5.70
,11608,Acer negundo,32.90
,11609,Acer campestre,5.60
,11610,Acer campestre,5.70
,11611,Acer negundo,21.50
,11612,Acer negundo,26.20
,11613,Acer negundo,24.80
,11614,Acer negundo,33.60
,11615,Acer negundo,23.00
,11616,Acer negundo,9.70
,11617,Acer negundo,32.90
,11618,Tilia cordata,2.20
,11619,Acer buergerianum,3.40
,11620,Cercis siliquastrum,2.30
,11621,Tilia cordata,3.00
,11622,Tilia cordata,2.20
,11623,Tilia cordata,2.20
,11624,Tilia cordata,2.20
,11625,Platanus x hispanica,3.00
,11626,Prunus avium,3.20
,11627,Sophora japonica,1.90
,11628,Sophora japonica,1.90
,11629,Sophora japonica,4.30
,11630,Sophora japonica,4.30
,11631,Sophora japonica,4.30
,11632,Liriodendron tulipifera,6.70
,11633,Liriodendron tulipifera,6.70
,11634,Liriodendron tulipifera,6.70
,11635,Liriodendron tulipifera,6.70
,11636,Liriodendron tulipifera,6.70
,11637,Liriodendron tulipifera,6.70
,11638,Ostrya carpinifolia,8.20
,11639,Ostrya carpinifolia,8.20
,11640,Ostrya carpinifolia,8.20
,11641,Ostrya carpinifolia,8.20
,11642,Ostrya carpinifolia,8.20
,11643,Ostrya carpinifolia,8.20
,11644,Pseudotsuga menziesii,13.80
,11645,Robinia pseudoacacia,44.00
,11646,Robinia pseudoacacia,44.00
,11647,Robinia pseudoacacia,44.00
,11648,Robinia pseudoacacia,44.00
,11649,Robinia pseudoacacia,44.00
,11650,Robinia pseudoacacia,44.00
,11651,Tilia cordata,33.20
,11654,Aesculus hippocastanum,42.00
,11655,Aesculus hippocastanum,16.70
,11656,Aesculus hippocastanum,16.70
,11657,Robinia pseudoacacia,50.80
,11658,Laurus nobilis,30.50
,11659,Cedrus deodara,56.70
,11660,Cupressus sempervirens,15.60
,11662,Ligustrum lucidum,15.60
,11663,Ligustrum lucidum,16.40
,11664,Ligustrum lucidum,16.40
,11665,Robinia pseudoacacia,33.40
,11666,Abies alba,17.20
,11667,Celtis australis,3.40
,11668,Ginkgo biloba,2.60
,11669,Ginkgo biloba,2.60
,11670,Fraxinus angustifolia,5.90
,11671,Tilia x europaea,16.70
,11672,Liquidambar styraciflua,6.10
,11673,Aesculus hippocastanum,8.40
,11674,Liriodendron tulipifera,9.30
,11675,Celtis australis,2.60
,11676,Picea abies,21.20
,11677,Pyrus,2.80
,11678,Pinus nigra,21.40
,11679,Pinus nigra,21.40
